Day,Campaign,User Engagement,Banner,Placement,Displays,Cost,Clicks,Revenue,Post Click Conversions,Post Click Sales Amount
2020-06-07,Awareness,Medium Intent,728x90,Lifestyle Blog,3074,10.12,21,5.34,1,91.26
2020-06-07,Spring Push,Medium Intent,300x250,News Site,3667,8.02,33,33.52,0,0.0
2020-06-07,Summer Sale,High Intent,300x250,Video Platform,4551,15.75,44,72.05,2,194.14
2020-06-07,Summer Sale,Medium Intent,160x600,Lifestyle Blog,2395,5.6,14,15.17,0,0.0
2020-06-07,Retention,High Intent,300x250,News Site,3132,10.35,29,22.72,1,171.39
2020-06-07,Retention,Low Intent,300x250,Video Platform,5678,25.41,29,22.73,0,0.0
2020-06-07,Spring Push,High Intent,728x90,Gaming App,4614,9.31,52,42.35,2,110.95
2020-06-07,Retention,Low Intent,728x90,Lifestyle Blog,3764,13.28,18,17.83,0,0.0
2020-06-07,Awareness,Medium Intent,300x250,Video Platform,4664,11.29,33,30.23,3,167.33
2020-06-07,Summer Sale,Low Intent,160x600,Gaming App,2957,11.09,22,14.17,0,0.0
2020-06-07,Awareness,High Intent,300x250,Lifestyle Blog,3087,4.82,22,7.27,1,59.08
2020-06-07,Spring Push,Medium Intent,160x600,News Site,2532,4.01,6,3.19,0,0.0
2020-06-07,Awareness,Low Intent,160x600,Social App,3303,17.37,10,3.83,0,0.0
2020-06-07,Summer Sale,High Intent,728x90,E-commerce,3576,14.07,26,19.83,0,0.0
2020-06-07,Summer Sale,High Intent,320x50,News Site,3833,10.43,26,9.18,1,47.02
2020-06-07,Retention,Medium Intent,320x50,Social App,6905,25.44,28,19.07,2,218.98
2020-06-07,Spring Push,Low Intent,160x600,News Site,2767,6.99,9,7.25,0,0.0
2020-06-07,Spring Push,High Intent,160x600,Gaming App,3145,14.63,21,14.43,0,0.0
2020-06-07,Spring Push,Low Intent,728x90,Video Platform,4385,22.41,33,28.0,0,0.0
2020-06-07,Spring Push,Low Intent,320x50,Lifestyle Blog,4595,12.74,13,2.19,1,97.08
2020-06-08,Retention,Medium Intent,320x50,E-commerce,5915,9.02,27,33.07,0,0.0
2020-06-08,Spring Push,Medium Intent,320x50,Gaming App,6415,25.04,22,8.52,1,46.69
2020-06-08,Summer Sale,Medium Intent,300x250,E-commerce,3931,7.73,32,39.74,1,86.62
2020-06-08,Retention,High Intent,320x50,News Site,4630,21.69,8,8.15,0,0.0
2020-06-08,Awareness,High Intent,160x600,Gaming App,3431,16.16,38,67.43,2,276.53
2020-06-08,Spring Push,Medium Intent,300x250,Lifestyle Blog,3122,6.67,26,25.43,0,0.0
2020-06-08,Awareness,High Intent,320x50,Lifestyle Blog,4657,14.84,24,40.0,1,105.81
2020-06-08,Retention,High Intent,300x250,Gaming App,4384,20.62,36,24.16,2,144.24
2020-06-08,Retention,High Intent,320x50,News Site,3911,18.82,16,8.88,0,0.0
2020-06-08,Awareness,Medium Intent,320x50,Video Platform,5789,27.58,23,7.89,0,0.0
2020-06-08,Retention,High Intent,728x90,News Site,2723,7.49,14,26.2,3,320.07
2020-06-08,Retention,Medium Intent,300x250,E-commerce,4226,13.14,33,12.15,2,184.61
2020-06-08,Awareness,Medium Intent,320x50,News Site,4705,19.93,20,12.82,0,0.0
2020-06-08,Spring Push,High Intent,160x600,Video Platform,2079,8.12,15,10.57,2,162.67
2020-06-08,Spring Push,Medium Intent,728x90,Video Platform,4072,22.97,21,28.69,1,31.27
2020-06-08,Summer Sale,Low Intent,728x90,Video Platform,3805,13.65,14,6.41,0,0.0
2020-06-08,Retention,Low Intent,300x250,Video Platform,4770,7.26,29,19.05,0,0.0
2020-06-08,Retention,Medium Intent,300x250,Gaming App,4991,13.2,27,23.13,0,0.0
2020-06-08,Spring Push,High Intent,728x90,News Site,2797,13.29,30,19.67,2,116.07
2020-06-08,Retention,Medium Intent,160x600,News Site,2301,7.28,19,15.24,0,0.0
2020-06-09,Summer Sale,Medium Intent,300x250,News Site,4014,8.81,38,21.7,1,48.61
2020-06-09,Spring Push,Medium Intent,728x90,News Site,2922,6.66,16,7.46,1,93.1
2020-06-09,Retention,Medium Intent,320x50,Lifestyle Blog,4919,11.68,22,12.25,2,73.15
2020-06-09,Spring Push,Low Intent,728x90,Lifestyle Blog,2855,12.3,10,4.63,0,0.0
2020-06-09,Retention,Medium Intent,728x90,Lifestyle Blog,2804,8.99,21,12.43,0,0.0
2020-06-09,Spring Push,High Intent,728x90,Gaming App,4688,5.79,53,37.27,4,350.11
2020-06-09,Retention,Medium Intent,728x90,Gaming App,4734,10.65,33,51.83,0,0.0
2020-06-09,Retention,Low Intent,300x250,Social App,5619,12.24,33,40.9,0,0.0
2020-06-09,Spring Push,Medium Intent,320x50,Social App,5971,20.49,35,34.9,0,0.0
2020-06-09,Spring Push,Low Intent,300x250,News Site,3794,13.89,27,19.03,0,0.0
2020-06-09,Spring Push,High Intent,300x250,Video Platform,4094,15.17,30,32.18,2,256.3
2020-06-09,Awareness,Medium Intent,320x50,Video Platform,5851,10.64,26,17.74,0,0.0
2020-06-09,Retention,High Intent,160x600,E-commerce,2099,6.49,15,16.14,0,0.0
2020-06-09,Summer Sale,Medium Intent,728x90,E-commerce,3389,16.57,22,17.96,1,61.68
2020-06-09,Spring Push,Medium Intent,320x50,E-commerce,4900,20.87,25,10.3,1,55.4
2020-06-10,Spring Push,Medium Intent,160x600,Lifestyle Blog,1842,3.53,13,2.97,1,103.98
2020-06-10,Summer Sale,High Intent,728x90,Social App,4333,16.57,33,16.52,2,80.79
2020-06-10,Spring Push,Low Intent,300x250,E-commerce,3919,19.79,15,9.96,0,0.0
2020-06-10,Awareness,Low Intent,728x90,Gaming App,4587,21.73,42,7.27,0,0.0
2020-06-10,Retention,High Intent,728x90,News Site,2828,13.02,11,14.15,0,0.0
2020-06-10,Retention,Medium Intent,320x50,Gaming App,5435,15.64,18,14.31,1,68.8
2020-06-10,Retention,High Intent,300x250,News Site,3160,11.37,27,22.07,1,39.06
2020-06-10,Awareness,High Intent,320x50,Lifestyle Blog,4138,15.73,13,5.31,1,59.15
2020-06-10,Awareness,Medium Intent,320x50,News Site,4974,19.87,18,7.94,0,0.0
2020-06-10,Spring Push,Medium Intent,728x90,Social App,3919,8.11,29,36.5,1,99.2
2020-06-10,Spring Push,Medium Intent,300x250,News Site,4883,17.22,34,33.7,2,139.86
2020-06-10,Retention,Medium Intent,160x600,Gaming App,3035,11.79,16,6.85,0,0.0
2020-06-10,Retention,Medium Intent,160x600,Social App,3546,12.65,20,3.89,0,0.0
2020-06-10,Spring Push,High Intent,300x250,Social App,4078,13.61,34,40.66,3,414.84
2020-06-10,Summer Sale,Low Intent,320x50,Social App,5494,29.03,27,9.77,0,0.0
2020-06-10,Spring Push,Medium Intent,320x50,News Site,4770,10.55,27,9.2,3,254.08
2020-06-10,Summer Sale,High Intent,320x50,Social App,6056,23.46,31,31.26,1,99.76
2020-06-10,Summer Sale,Medium Intent,320x50,Video Platform,5556,10.45,32,25.64,1,89.03
2020-06-10,Retention,Medium Intent,160x600,Social App,2647,5.42,20,15.47,1,74.48
2020-06-10,Awareness,High Intent,300x250,Lifestyle Blog,3613,9.8,27,19.21,1,68.36
2020-06-10,Retention,High Intent,320x50,Gaming App,5277,7.97,21,12.75,1,44.44
2020-06-10,Summer Sale,High Intent,160x600,Social App,2904,15.07,16,16.04,0,0.0
2020-06-11,Awareness,Medium Intent,728x90,E-commerce,3429,6.3,25,23.91,0,0.0
2020-06-11,Retention,High Intent,320x50,Social App,4324,8.26,22,38.74,1,58.76
2020-06-11,Summer Sale,Low Intent,160x600,News Site,2665,11.31,10,4.54,0,0.0
2020-06-11,Summer Sale,Medium Intent,728x90,Social App,4455,22.56,23,15.54,0,0.0
2020-06-11,Awareness,Medium Intent,728x90,E-commerce,3532,18.83,21,26.72,0,0.0
2020-06-11,Retention,Low Intent,300x250,Gaming App,4718,13.85,30,19.81,0,0.0
2020-06-11,Spring Push,High Intent,320x50,Video Platform,4898,14.57,34,23.47,2,110.1
2020-06-11,Spring Push,Medium Intent,320x50,Gaming App,5878,22.38,33,15.23,2,103.35
2020-06-11,Spring Push,Medium Intent,728x90,News Site,3196,10.75,16,23.22,1,196.24
2020-06-11,Spring Push,Medium Intent,320x50,Social App,5537,17.68,34,33.75,3,305.99
2020-06-11,Retention,Medium Intent,728x90,Video Platform,3297,11.91,28,18.8,0,0.0
2020-06-11,Spring Push,High Intent,160x600,Social App,2564,6.1,25,34.28,0,0.0
2020-06-11,Summer Sale,Low Intent,300x250,Gaming App,6831,23.73,55,44.14,3,112.1
2020-06-11,Summer Sale,Medium Intent,320x50,Social App,5306,26.7,24,23.83,3,545.04
2020-06-11,Awareness,Medium Intent,300x250,Video Platform,4397,8.14,42,34.07,4,390.82
2020-06-11,Spring Push,Medium Intent,160x600,E-commerce,2139,5.71,16,14.37,1,58.24
2020-06-11,Spring Push,High Intent,160x600,Video Platform,2390,8.89,19,28.14,3,267.34
2020-06-11,Retention,Medium Intent,300x250,E-commerce,4610,11.28,26,20.07,0,0.0
2020-06-11,Awareness,Medium Intent,300x250,E-commerce,3782,11.44,36,19.84,1,118.34
2020-06-11,Awareness,Low Intent,300x250,Gaming App,4652,10.87,35,12.93,2,165.35
2020-06-11,Awareness,Medium Intent,300x250,Lifestyle Blog,3593,4.48,29,22.43,1,156.41
2020-06-11,Awareness,High Intent,300x250,E-commerce,3605,12.78,23,10.67,2,146.76
2020-06-11,Retention,High Intent,160x600,Social App,2891,13.02,23,15.46,1,109.74
2020-06-11,Spring Push,Medium Intent,728x90,Video Platform,3476,13.59,26,27.8,2,204.13
2020-06-11,Retention,High Intent,160x600,E-commerce,2827,10.49,25,13.4,2,203.95
2020-06-11,Summer Sale,High Intent,300x250,Lifestyle Blog,3214,4.2,34,56.03,4,606.11
2020-06-12,Awareness,Medium Intent,300x250,Gaming App,4816,7.28,37,21.76,0,0.0
2020-06-12,Awareness,Medium Intent,160x600,Video Platform,2872,7.9,16,12.09,1,119.17
2020-06-12,Spring Push,High Intent,320x50,News Site,4812,19.07,31,61.9,0,0.0
2020-06-12,Spring Push,Medium Intent,728x90,Lifestyle Blog,3271,14.03,25,18.47,0,0.0
2020-06-12,Spring Push,High Intent,160x600,News Site,2249,6.25,22,23.2,2,104.07
2020-06-12,Retention,Medium Intent,728x90,E-commerce,3711,10.6,19,14.4,1,77.77
2020-06-12,Spring Push,High Intent,728x90,Gaming App,4471,6.58,23,26.77,0,0.0
2020-06-12,Awareness,Medium Intent,300x250,Lifestyle Blog,3037,7.23,19,9.74,1,41.03
2020-06-12,Retention,High Intent,728x90,E-commerce,3000,4.41,26,16.33,2,56.46
2020-06-12,Awareness,Medium Intent,160x600,Video Platform,2061,4.02,19,4.72,1,147.39
2020-06-12,Awareness,Medium Intent,320x50,Gaming App,5298,23.2,14,20.36,1,85.81
2020-06-12,Awareness,Medium Intent,160x600,Social App,2576,5.66,26,20.45,1,50.74
2020-06-12,Awareness,High Intent,160x600,Lifestyle Blog,2437,5.49,19,22.26,0,0.0
2020-06-12,Spring Push,High Intent,160x600,Gaming App,3087,10.74,21,36.77,0,0.0
2020-06-12,Retention,Medium Intent,728x90,Video Platform,3219,13.79,18,19.68,1,101.12
2020-06-12,Awareness,High Intent,728x90,Video Platform,3379,16.84,21,9.11,2,141.77
2020-06-12,Retention,High Intent,300x250,News Site,3614,17.39,33,57.46,0,0.0
2020-06-12,Awareness,Medium Intent,320x50,Lifestyle Blog,4740,18.07,24,11.47,2,158.4
2020-06-12,Awareness,High Intent,300x250,Video Platform,3820,20.88,26,37.99,0,0.0
2020-06-12,Awareness,Low Intent,728x90,Lifestyle Blog,3136,12.53,20,15.07,0,0.0
2020-06-12,Summer Sale,Medium Intent,728x90,E-commerce,4445,25.13,28,23.09,0,0.0
2020-06-12,Awareness,High Intent,300x250,Gaming App,4586,10.39,45,28.99,1,121.56
2020-06-12,Summer Sale,Medium Intent,320x50,Lifestyle Blog,4219,9.56,20,5.36,0,0.0
2020-06-12,Retention,High Intent,160x600,Video Platform,2980,17.25,24,13.11,2,112.86
2020-06-12,Awareness,Medium Intent,160x600,E-commerce,2473,6.69,16,15.92,0,0.0
2020-06-12,Retention,Medium Intent,320x50,Lifestyle Blog,5233,13.45,40,30.86,0,0.0
2020-06-12,Spring Push,Medium Intent,300x250,Social App,3588,12.13,30,33.76,0,0.0
2020-06-12,Spring Push,High Intent,320x50,E-commerce,5769,14.11,43,67.49,4,384.35
2020-06-13,Retention,Medium Intent,300x250,Lifestyle Blog,3272,8.84,29,32.95,0,0.0
2020-06-13,Spring Push,Medium Intent,728x90,E-commerce,3471,18.26,25,18.16,0,0.0
2020-06-13,Retention,Medium Intent,160x600,Social App,3493,6.17,16,10.15,0,0.0
2020-06-13,Spring Push,High Intent,320x50,Video Platform,6378,15.54,50,58.75,2,146.79
2020-06-13,Spring Push,Low Intent,320x50,Social App,6645,19.54,20,5.52,0,0.0
2020-06-13,Summer Sale,High Intent,300x250,Video Platform,4653,7.81,30,17.93,1,88.8
2020-06-13,Awareness,Medium Intent,320x50,Lifestyle Blog,5566,23.1,32,32.65,1,110.22
2020-06-13,Summer Sale,Medium Intent,160x600,Lifestyle Blog,2491,10.0,13,17.67,1,85.17
2020-06-13,Awareness,High Intent,320x50,E-commerce,4099,13.07,25,34.47,1,131.84
2020-06-13,Spring Push,High Intent,320x50,Video Platform,6154,23.22,40,22.59,2,188.3
2020-06-13,Summer Sale,Low Intent,160x600,Social App,3341,18.2,30,15.33,0,0.0
2020-06-13,Summer Sale,Medium Intent,320x50,Social App,5908,12.12,36,19.78,0,0.0
2020-06-13,Spring Push,High Intent,160x600,Gaming App,3796,5.97,22,30.08,3,350.27
2020-06-13,Awareness,High Intent,320x50,News Site,4834,21.33,26,17.26,1,152.55
2020-06-13,Spring Push,Medium Intent,160x600,Gaming App,3039,6.73,26,29.67,1,131.35
2020-06-13,Retention,Medium Intent,728x90,Social App,4246,11.16,31,32.17,0,0.0
2020-06-13,Retention,Low Intent,160x600,E-commerce,1975,11.35,9,9.05,0,0.0
2020-06-13,Summer Sale,High Intent,160x600,E-commerce,2183,7.54,14,15.97,1,127.02
2020-06-13,Awareness,Medium Intent,320x50,Social App,6671,18.18,31,38.92,0,0.0
2020-06-14,Spring Push,Medium Intent,728x90,Lifestyle Blog,2995,12.18,33,14.33,2,170.94
2020-06-14,Awareness,Low Intent,320x50,News Site,4665,16.28,23,12.72,0,0.0
2020-06-14,Awareness,Medium Intent,320x50,Video Platform,7295,29.26,39,19.45,0,0.0
2020-06-14,Retention,High Intent,160x600,Gaming App,3238,4.11,30,18.42,0,0.0
2020-06-14,Spring Push,Medium Intent,160x600,E-commerce,2724,12.58,23,10.6,2,314.59
2020-06-14,Summer Sale,Medium Intent,160x600,Video Platform,3648,19.5,21,8.59,2,172.27
2020-06-14,Summer Sale,Low Intent,300x250,Lifestyle Blog,3533,14.89,31,25.93,0,0.0
2020-06-14,Spring Push,Low Intent,728x90,E-commerce,3313,16.58,27,15.94,1,65.97
2020-06-14,Spring Push,High Intent,320x50,Video Platform,5538,19.62,39,33.4,4,200.1
2020-06-14,Retention,Medium Intent,300x250,Lifestyle Blog,2879,4.94,24,18.1,0,0.0
2020-06-14,Awareness,Medium Intent,160x600,News Site,2884,13.47,15,21.56,0,0.0
2020-06-14,Awareness,High Intent,300x250,E-commerce,3600,17.05,30,16.58,5,995.36
2020-06-14,Retention,Medium Intent,728x90,News Site,3471,17.73,24,4.63,1,118.17
2020-06-14,Retention,Medium Intent,160x600,Video Platform,4028,13.98,30,24.78,1,62.35
2020-06-14,Awareness,High Intent,160x600,News Site,1695,3.13,12,8.89,0,0.0
2020-06-14,Awareness,Low Intent,300x250,Social App,5467,22.74,32,11.13,1,26.49
2020-06-14,Awareness,Medium Intent,320x50,Gaming App,7792,21.09,40,36.43,0,0.0
2020-06-14,Awareness,Low Intent,728x90,News Site,3574,10.54,21,7.77,1,126.8
2020-06-14,Retention,High Intent,728x90,Social App,4840,25.68,31,14.31,2,117.52
2020-06-14,Spring Push,Medium Intent,300x250,News Site,3930,11.31,34,28.25,1,113.45
2020-06-14,Retention,Low Intent,320x50,Lifestyle Blog,4565,19.67,15,3.01,0,0.0
2020-06-14,Awareness,Medium Intent,728x90,Gaming App,4741,7.8,47,24.38,1,67.38
2020-06-14,Awareness,High Intent,160x600,News Site,2354,5.96,8,3.93,0,0.0
2020-06-14,Spring Push,High Intent,728x90,Video Platform,3646,19.77,49,49.56,0,0.0
2020-06-14,Retention,High Intent,728x90,Social App,4495,19.22,38,63.04,2,188.41
2020-06-14,Spring Push,Medium Intent,300x250,News Site,3900,9.02,43,44.89,0,0.0
2020-06-14,Spring Push,Medium Intent,320x50,News Site,4398,18.44,25,9.63,1,92.0
2020-06-14,Retention,High Intent,300x250,Gaming App,5243,8.69,53,49.78,2,127.57
2020-06-15,Spring Push,Low Intent,300x250,News Site,4019,15.31,37,21.03,1,106.99
2020-06-15,Awareness,Medium Intent,300x250,News Site,3726,5.67,23,23.57,0,0.0
2020-06-15,Retention,Medium Intent,728x90,Social App,4542,13.06,39,36.92,0,0.0
2020-06-15,Awareness,High Intent,728x90,Video Platform,3747,10.47,31,17.86,2,270.5
2020-06-15,Awareness,Low Intent,160x600,Lifestyle Blog,2924,10.42,16,6.64,0,0.0
2020-06-15,Retention,Low Intent,728x90,E-commerce,4805,21.63,29,32.16,0,0.0
2020-06-15,Spring Push,High Intent,300x250,E-commerce,4001,11.07,30,15.76,1,91.52
2020-06-15,Retention,Medium Intent,160x600,Social App,3124,13.99,19,17.32,0,0.0
2020-06-15,Spring Push,Low Intent,300x250,Social App,4843,24.48,31,20.94,1,67.06
2020-06-15,Summer Sale,Medium Intent,728x90,Gaming App,4539,7.24,20,24.71,1,72.26
2020-06-15,Spring Push,High Intent,160x600,Gaming App,2753,7.55,20,9.18,3,82.15
2020-06-15,Summer Sale,High Intent,728x90,Gaming App,4391,20.31,57,57.62,1,78.74
2020-06-15,Spring Push,Medium Intent,160x600,News Site,2747,5.15,21,8.6,0,0.0
2020-06-15,Summer Sale,High Intent,728x90,Gaming App,3873,17.44,46,52.79,4,691.17
2020-06-15,Awareness,Medium Intent,300x250,News Site,4110,11.41,41,28.57,1,50.84
2020-06-15,Awareness,Medium Intent,320x50,Lifestyle Blog,4354,5.67,15,23.34,0,0.0
2020-06-15,Summer Sale,Medium Intent,160x600,Video Platform,2471,12.0,18,11.82,2,154.74
2020-06-15,Summer Sale,High Intent,320x50,Lifestyle Blog,4266,17.56,21,31.67,3,209.97
2020-06-15,Summer Sale,High Intent,300x250,Gaming App,4994,10.18,50,29.99,1,103.14
2020-06-15,Awareness,High Intent,320x50,Video Platform,5360,16.88,14,16.38,0,0.0
2020-06-15,Spring Push,Medium Intent,300x250,News Site,3696,16.1,48,15.98,1,136.7
2020-06-15,Retention,Medium Intent,300x250,Video Platform,4594,21.97,37,28.02,5,511.74
2020-06-15,Retention,High Intent,728x90,Lifestyle Blog,3172,11.44,19,15.27,1,104.33
2020-06-15,Retention,Medium Intent,320x50,News Site,5286,10.71,24,8.15,0,0.0
2020-06-15,Retention,Low Intent,320x50,Lifestyle Blog,4492,10.63,18,11.89,1,177.21
2020-06-15,Awareness,Medium Intent,320x50,Lifestyle Blog,4447,13.66,19,5.85,1,83.93
2020-06-15,Summer Sale,Medium Intent,320x50,Gaming App,6051,22.58,34,24.93,1,111.17
2020-06-16,Awareness,High Intent,320x50,News Site,5325,25.19,50,56.65,0,0.0
2020-06-16,Spring Push,High Intent,320x50,Social App,5096,19.08,25,31.19,2,227.14
2020-06-16,Retention,High Intent,300x250,News Site,4163,8.1,26,34.18,1,70.09
2020-06-16,Summer Sale,Medium Intent,728x90,Gaming App,4031,8.01,32,33.33,0,0.0
2020-06-16,Awareness,High Intent,300x250,News Site,3992,18.55,37,52.11,1,102.16
2020-06-16,Summer Sale,Medium Intent,728x90,Lifestyle Blog,3803,15.08,31,13.57,0,0.0
2020-06-16,Summer Sale,Medium Intent,160x600,E-commerce,3038,9.35,18,7.1,1,83.7
2020-06-16,Awareness,Low Intent,300x250,News Site,4700,22.3,24,24.95,0,0.0
2020-06-16,Summer Sale,Low Intent,300x250,Gaming App,4674,11.19,18,5.74,0,0.0
2020-06-16,Summer Sale,High Intent,320x50,Gaming App,5805,20.71,37,19.15,1,53.19
2020-06-16,Summer Sale,High Intent,728x90,E-commerce,3435,5.19,30,45.62,1,89.63
2020-06-16,Awareness,Low Intent,728x90,Gaming App,4864,14.49,24,11.33,0,0.0
2020-06-16,Summer Sale,High Intent,320x50,Gaming App,5738,18.42,47,50.51,3,348.35
2020-06-16,Spring Push,Medium Intent,320x50,Video Platform,5356,30.38,25,33.29,0,0.0
2020-06-16,Summer Sale,Medium Intent,728x90,E-commerce,3497,14.02,23,23.06,0,0.0
2020-06-16,Spring Push,Medium Intent,320x50,E-commerce,5354,13.4,21,9.85,4,282.71
2020-06-16,Summer Sale,Medium Intent,160x600,Lifestyle Blog,1673,4.68,7,1.93,0,0.0
2020-06-16,Awareness,High Intent,300x250,Social App,4416,17.24,43,42.87,7,624.01
2020-06-16,Awareness,High Intent,300x250,Video Platform,3772,7.32,42,29.43,3,352.15
2020-06-16,Awareness,Medium Intent,320x50,Lifestyle Blog,4543,11.33,20,21.59,0,0.0
2020-06-16,Awareness,Medium Intent,300x250,Video Platform,4760,9.01,21,17.85,0,0.0
2020-06-16,Retention,High Intent,160x600,E-commerce,1965,9.59,13,16.14,0,0.0
2020-06-16,Spring Push,Low Intent,300x250,Lifestyle Blog,3605,13.31,23,13.96,0,0.0
2020-06-17,Spring Push,High Intent,300x250,E-commerce,3769,13.18,31,36.36,1,60.93
2020-06-17,Awareness,High Intent,320x50,E-commerce,4532,8.09,27,10.95,1,43.76
2020-06-17,Summer Sale,High Intent,320x50,E-commerce,5699,25.15,31,32.86,1,103.69
2020-06-17,Spring Push,Low Intent,320x50,E-commerce,5713,23.75,28,9.49,0,0.0
2020-06-17,Summer Sale,High Intent,300x250,Gaming App,5670,22.07,45,49.21,4,416.9
2020-06-17,Spring Push,Medium Intent,728x90,Lifestyle Blog,3517,8.8,21,14.06,0,0.0
2020-06-17,Summer Sale,Medium Intent,160x600,Social App,2876,9.96,18,10.64,1,174.39
2020-06-17,Awareness,Medium Intent,320x50,Social App,5264,13.35,31,33.18,1,74.88
2020-06-17,Summer Sale,Medium Intent,300x250,E-commerce,4164,21.62,53,35.88,4,595.36
2020-06-17,Retention,High Intent,300x250,Lifestyle Blog,3237,5.89,31,50.28,0,0.0
2020-06-17,Summer Sale,Low Intent,300x250,Video Platform,3713,20.58,19,9.19,0,0.0
2020-06-17,Spring Push,Medium Intent,160x600,News Site,2363,8.54,21,22.57,0,0.0
2020-06-17,Summer Sale,Medium Intent,160x600,News Site,2632,7.88,28,8.04,0,0.0
2020-06-17,Awareness,Medium Intent,160x600,Gaming App,2505,5.13,18,10.4,0,0.0
2020-06-17,Awareness,High Intent,320x50,Lifestyle Blog,4259,18.17,39,25.52,4,380.37
2020-06-17,Summer Sale,Medium Intent,728x90,News Site,3384,4.79,28,25.52,0,0.0
2020-06-17,Retention,Medium Intent,728x90,Video Platform,3588,11.05,34,18.4,0,0.0
2020-06-17,Summer Sale,High Intent,320x50,E-commerce,5387,24.14,25,9.92,1,116.05
2020-06-17,Spring Push,Medium Intent,160x600,Gaming App,2928,6.53,20,5.6,2,130.49
2020-06-17,Retention,High Intent,160x600,Gaming App,2457,7.56,24,21.2,1,55.88
2020-06-17,Summer Sale,High Intent,300x250,Video Platform,4097,19.25,39,59.81,0,0.0
2020-06-17,Retention,Low Intent,160x600,Lifestyle Blog,2260,4.02,9,4.12,0,0.0
2020-06-17,Retention,High Intent,728x90,Gaming App,3996,10.87,36,32.35,3,174.55
2020-06-17,Retention,High Intent,728x90,News Site,3758,7.89,37,27.5,1,85.97
2020-06-17,Retention,Medium Intent,160x600,Gaming App,3524,10.68,19,15.61,0,0.0
2020-06-17,Summer Sale,Medium Intent,320x50,Gaming App,6341,15.27,37,57.33,1,148.01
2020-06-17,Spring Push,High Intent,160x600,Social App,2328,8.22,13,4.47,0,0.0
2020-06-17,Spring Push,High Intent,160x600,Video Platform,2676,7.96,28,35.68,1,137.75
2020-06-18,Retention,Medium Intent,300x250,Video Platform,4056,22.3,42,34.09,2,205.99
2020-06-18,Summer Sale,Medium Intent,300x250,News Site,4413,18.95,22,21.9,0,0.0
2020-06-18,Awareness,Medium Intent,300x250,Gaming App,5500,23.26,41,11.87,1,103.82
2020-06-18,Awareness,Medium Intent,300x250,Gaming App,4376,12.66,35,59.85,1,68.52
2020-06-18,Retention,High Intent,300x250,E-commerce,4008,12.93,60,57.48,2,201.43
2020-06-18,Awareness,Medium Intent,300x250,Social App,4154,13.27,42,13.75,3,383.78
2020-06-18,Spring Push,Medium Intent,160x600,Lifestyle Blog,2094,8.26,18,18.04,1,72.95
2020-06-18,Summer Sale,Low Intent,728x90,Gaming App,3774,17.28,21,3.9,0,0.0
2020-06-18,Retention,High Intent,728x90,Social App,2773,15.03,30,23.34,1,76.09
2020-06-18,Awareness,Medium Intent,160x600,E-commerce,3430,18.12,25,17.93,0,0.0
2020-06-18,Spring Push,Medium Intent,160x600,Video Platform,2463,9.23,17,12.61,0,0.0
2020-06-18,Spring Push,High Intent,320x50,Gaming App,5552,24.73,23,20.01,4,356.53
2020-06-18,Retention,Low Intent,728x90,Lifestyle Blog,3061,10.96,12,8.7,0,0.0
2020-06-18,Summer Sale,Medium Intent,160x600,News Site,2624,11.45,25,38.22,1,77.29
2020-06-18,Spring Push,Low Intent,300x250,Video Platform,4733,11.97,41,18.44,1,103.02
2020-06-18,Retention,High Intent,320x50,Lifestyle Blog,4808,18.74,32,43.53,4,466.9
2020-06-18,Awareness,Low Intent,300x250,E-commerce,4359,10.94,28,33.25,0,0.0
2020-06-18,Retention,Low Intent,320x50,News Site,4880,13.16,13,9.4,0,0.0
2020-06-18,Summer Sale,Low Intent,160x600,Lifestyle Blog,2096,4.53,11,8.11,0,0.0
2020-06-18,Spring Push,Low Intent,728x90,Lifestyle Blog,3582,12.49,15,12.31,0,0.0
2020-06-18,Retention,Low Intent,728x90,Gaming App,3792,16.64,18,18.93,0,0.0
2020-06-18,Awareness,Low Intent,320x50,News Site,4922,13.04,22,19.14,0,0.0
2020-06-18,Awareness,Low Intent,320x50,Gaming App,6347,15.1,26,14.64,0,0.0
2020-06-19,Summer Sale,Low Intent,160x600,Video Platform,2891,17.14,12,2.73,0,0.0
2020-06-19,Summer Sale,Low Intent,300x250,Social App,4754,20.07,30,24.29,0,0.0
2020-06-19,Awareness,Medium Intent,160x600,Gaming App,3391,7.41,15,4.28,0,0.0
2020-06-19,Awareness,Medium Intent,300x250,News Site,3557,9.78,33,34.5,4,431.73
2020-06-19,Retention,Medium Intent,728x90,News Site,2992,6.88,15,11.02,1,94.34
2020-06-19,Summer Sale,High Intent,160x600,Lifestyle Blog,2494,7.38,20,31.03,0,0.0
2020-06-19,Spring Push,High Intent,728x90,E-commerce,3131,13.86,25,38.53,3,521.91
2020-06-19,Retention,Low Intent,320x50,Lifestyle Blog,4785,5.86,15,6.81,0,0.0
2020-06-19,Summer Sale,Medium Intent,728x90,Lifestyle Blog,2410,4.31,21,30.7,1,44.11
2020-06-19,Retention,Medium Intent,160x600,Lifestyle Blog,1955,2.21,7,8.74,0,0.0
2020-06-19,Retention,High Intent,160x600,Social App,2823,13.19,26,50.28,0,0.0
2020-06-19,Summer Sale,Low Intent,728x90,News Site,3484,17.03,27,12.05,0,0.0
2020-06-19,Spring Push,Low Intent,728x90,News Site,2852,9.49,22,8.15,1,52.27
